Date,Model,AAPL,AMZN,BKNG,CACC,CPRT,IDXX,ISRG,MNST,NFLX,NVDA,NVR,ODFL,ORLY,REGN,SBAC,TSCO,TYL,VRTX,WST
2018-09-01,Risk Parity,0.06382957439827498,0.051674072785714564,0.056440078359470965,0.05078284525442912,0.06069056815457205,0.05448118099560058,0.05260835406415378,0.05252306628720159,0.03754015570455038,0.03900145012000549,0.04556452114088362,0.05336948644924979,0.047645832998955535,0.04672348775265853,0.06306004195420575,0.05144449509997081,0.07258125003489943,0.046096633905246376,0.05394290453995661
2019-01-01,Risk Parity,0.05568043232008892,0.04432610644414265,0.06374769582271811,0.05190645696354829,0.053166850293751254,0.053221980828644655,0.04794540916292196,0.05276852415764562,0.034470608311113746,0.03253839199930159,0.04902512007945779,0.052395061805962144,0.055758179024780904,0.049668377353202835,0.07345570965571491,0.05496005804981661,0.06813235083081548,0.04713193498760689,0.05970075190876559
2019-05-01,Risk Parity,0.05027148347024883,0.0437186906540908,0.05808752364898258,0.05147743414306719,0.05150519972225882,0.05167350203144149,0.04602483574497204,0.052153071517675724,0.03473640908883344,0.03011328393091977,0.05269753169850164,0.050517218953791014,0.066416579899884,0.047925776247499434,0.08501903676617145,0.0603009503279628,0.06372905743223671,0.04586725307714907,0.05776516164431333
2019-09-01,Risk Parity,0.04779598092375089,0.04312213265544785,0.0555329144931496,0.055992368888533886,0.05142056837537036,0.05316145237778733,0.04542566556438381,0.050490407858325446,0.03533894315858258,0.028834654186891132,0.058742596654662284,0.051394801553172303,0.06599765810605598,0.048267465733023825,0.08003437852296792,0.05927570468811704,0.059642323324196445,0.04885304104280618,0.060676941892775185
2020-01-01,Risk Parity,0.050238639785573136,0.05731853943615946,0.052344960014640375,0.053649284120068606,0.06388838371489641,0.05220104641958877,0.047050783289391745,0.04916533539427359,0.037929187429696185,0.03234061246090932,0.05220592582916514,0.052629100002391634,0.06180458814383058,0.04527043276830693,0.06378957321075075,0.05696790374216787,0.06244422445704408,0.048879372199080624,0.059882107582064824
2020-05-01,Risk Parity,0.052015500499078555,0.06676989326981339,0.05078024106307979,0.03845060194647446,0.050168438397531975,0.0566424345365415,0.04987653650586764,0.059144489569624085,0.05088707205998955,0.03803962865552441,0.03837284796119315,0.05193306467187521,0.05063922528318888,0.05483176780572996,0.052441063335190385,0.05733951922379321,0.06539156591337947,0.0550491564116979,0.06122695289042668
2020-09-01,Risk Parity,0.05240682245373447,0.06523347115655692,0.047610454314736164,0.035022503626401476,0.0510346059538453,0.05639310276541778,0.04988430259102113,0.06395102963363918,0.05018232751292825,0.04030186143563937,0.03678879881276678,0.054313654383778956,0.051974986403552845,0.053394361243780934,0.05184417038495259,0.05915068581339595,0.06552915680111758,0.05501021159048382,0.05997349312225051
2021-01-01,Risk Parity,0.04993831245041432,0.06048795630079098,0.04465128649394195,0.035707217629104185,0.05324340560418438,0.05639611920992777,0.051142891817136465,0.06500567633957623,0.05041717465828625,0.04029157730800746,0.03833678001314934,0.055575461222851105,0.055515403681114836,0.05393952228240901,0.05469811389069023,0.058980383814674416,0.0658891289379247,0.05059789499423396,0.059185693351582275
2021-05-01,Risk Parity,0.04826602805995369,0.054125970871499667,0.039766057192606806,0.034895292766071825,0.06288283924676634,0.05108247345756412,0.051340256974877485,0.06963170945193399,0.039861548224561706,0.03875261499537349,0.04603539395734049,0.061969711948718496,0.07330840791462666,0.04996349229233246,0.06131793945744741,0.05707129240435539,0.05491629675302584,0.046470618285356265,0.058342055745587935
2021-09-01,Risk Parity,0.04846360527980194,0.05237247113113512,0.03983289640375695,0.035308666145431836,0.062368367817423345,0.05003188741456869,0.051737162866007366,0.06771942668102073,0.04164484731641366,0.03547406630391468,0.05110950895178635,0.05888393880405258,0.07387812824691953,0.054076495147643795,0.06553281211986037,0.052461424638371015,0.054279709988098356,0.04475565441806564,0.060068930325728104
2022-01-01,Risk Parity,0.05538515634211695,0.05770471991847285,0.0417076397449127,0.032735564389701204,0.05604803318568947,0.05083255803756082,0.050188685495354504,0.06586117161373976,0.043398817208474834,0.03090355553805626,0.054714689830828826,0.057722697806932954,0.06820190978068591,0.05326426411561239,0.06567580262804495,0.0547370435999815,0.04962574693259046,0.053162746071817125,0.058129197759426716
2022-05-01,Risk Parity,0.06288815947814419,0.044533046487803665,0.043880482992423156,0.03838311574146216,0.056392356368161936,0.05067882228853011,0.04678071845279583,0.06272846251124319,0.02938919512043227,0.03053886427583466,0.05760732302186598,0.05318279408566724,0.06410856600472924,0.06360922886297937,0.06848744171220564,0.05932167098535945,0.05026407740744972,0.0627217437042115,0.054503930498700816
2022-09-01,Risk Parity,0.061290513905421756,0.042578798508415276,0.04495167779700857,0.03890057751862641,0.05780083150365715,0.049320216298687096,0.04679197008687753,0.06704728194148057,0.029926443868789007,0.03074643036872408,0.05924103879335838,0.04974377545406489,0.06529788611325962,0.06569603449441908,0.06476574696388089,0.05704265030777428,0.04954742397174255,0.06391051800095282,0.055400184102859955
2023-01-01,Risk Parity,0.05795779650679955,0.041313817797904454,0.048634179676749004,0.040909585963675256,0.060666898255443004,0.04807525045978852,0.04709370985030335,0.06971046136264963,0.02952890035985304,0.03272641123075643,0.05718969688169234,0.04906229176731427,0.07051328476753338,0.06138592249238856,0.06287456145359617,0.05845759027157515,0.049772434062735606,0.06526565720765674,0.04886154963158555
2023-05-01,Risk Parity,0.05618411505100276,0.041399637128994624,0.0521006192897748,0.0352020776485174,0.06568212284603528,0.04717665844515302,0.048780618897509814,0.07712712606376833,0.03612810738665382,0.032273169151053396,0.0571556349823936,0.04630671591470918,0.07854474648509599,0.055249733373047547,0.05738213076845737,0.0581429710178132,0.05018663981270904,0.05984450059679603,0.045132675140514875
2023-09-01,Risk Parity,0.05751421631394724,0.042127251959860904,0.05475699829936361,0.0341694892720488,0.06581070888643617,0.04705726442489506,0.04969647959560393,0.07400116781789333,0.036090367165903636,0.02958077719381305,0.060327387924967855,0.0454028596795556,0.0800460719528326,0.05068330560247616,0.052121530060650616,0.06247579937112979,0.05150661575660106,0.06407641200493057,0.04255529671709005
2024-01-01,Risk Parity,0.07017926242760175,0.04314988968182839,0.057192512048010784,0.03182933161663914,0.06603655414875867,0.046366179660737535,0.04940394516766789,0.06797640696177282,0.037979574059566805,0.02941728388798483,0.06187523945170191,0.043508106702489606,0.07086653656025368,0.05920762756162811,0.04726458523338156,0.05902554664045627,0.052944954207032435,0.056859722692671415,0.04891674128981648
2024-05-01,Risk Parity,0.07343986557168325,0.046064462089872686,0.05331744302793208,0.03486134176212862,0.06153102002228466,0.045816372412454474,0.0522102026306601,0.0618945898394631,0.03675868566496942,0.028872872841956426,0.05859570128697297,0.04642498355746825,0.06907339313522275,0.06081320792280111,0.045977969287285154,0.05616091979589144,0.05845819078901977,0.05401399483395612,0.05571478352797764
2024-09-01,Risk Parity,0.07553293114412125,0.044990937880837294,0.06113901397162721,0.039915113548423226,0.061974785441086803,0.04263353659948682,0.04743810562489967,0.059617121735581036,0.03604426888432947,0.04202459275213281,0.04988600987794758,0.047881770661410764,0.06515925290318203,0.0777502560298646,0.0456073380100693,0.05348883443873218,0.05384499946856332,0.0437838191081398,0.05128731191956498
